epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,15425.3,0.66805,0.28231,0.44958,0.96831,0.88372,0.9435,0.65553,0.65602,0.28321,0.48388,0.00391966,0.00391966,0.00391966
174,15514.3,0.66372,0.28557,0.46114,0.97436,0.88386,0.95021,0.65095,0.65123,0.28379,0.48495,0.00386926,0.00386926,0.00386926
175,15603.3,0.67512,0.30095,0.46312,0.97421,0.87837,0.94626,0.65516,0.65536,0.28851,0.48464,0.00381899,0.00381899,0.00381899
176,15692.1,0.66084,0.28445,0.44654,0.96787,0.87574,0.94517,0.64865,0.65467,0.28586,0.48473,0.00376885,0.00376885,0.00376885
177,15780.9,0.62965,0.27899,0.43997,0.97411,0.87492,0.94828,0.65166,0.64966,0.2904,0.48453,0.00371885,0.00371885,0.00371885
178,15869.9,0.66433,0.29687,0.45436,0.97412,0.87533,0.95132,0.65098,0.65078,0.2902,0.48445,0.00366899,0.00366899,0.00366899
179,15958.6,0.62648,0.27879,0.42792,0.97402,0.87205,0.95202,0.6541,0.64019,0.28633,0.48552,0.00361929,0.00361929,0.00361929
180,16047,0.60381,0.2607,0.39269,0.97421,0.87862,0.9517,0.65535,0.64628,0.28651,0.48532,0.00356975,0.00356975,0.00356975
181,16135.8,0.61883,0.27364,0.44732,0.98063,0.88306,0.95042,0.66078,0.64315,0.2848,0.48531,0.00352037,0.00352037,0.00352037
182,16224.9,0.68525,0.29473,0.47367,0.98063,0.88294,0.94982,0.6641,0.64896,0.28434,0.4837,0.00347115,0.00347115,0.00347115
183,16313.6,0.62947,0.27187,0.4362,0.9743,0.88148,0.95003,0.66429,0.64078,0.28585,0.48372,0.00342211,0.00342211,0.00342211
184,16402.9,0.65766,0.2831,0.46506,0.96384,0.87791,0.94837,0.6604,0.64487,0.2873,0.48356,0.00337325,0.00337325,0.00337325
185,16491.5,0.59787,0.2776,0.4193,0.97426,0.88036,0.94905,0.65995,0.63802,0.28519,0.48363,0.00332457,0.00332457,0.00332457
186,16580.1,0.58787,0.25498,0.41137,0.97613,0.87791,0.94579,0.6642,0.63605,0.28677,0.48362,0.00327608,0.00327608,0.00327608
187,16669,0.63021,0.28417,0.45366,0.97623,0.87791,0.94628,0.66604,0.64045,0.28765,0.48342,0.00322778,0.00322778,0.00322778
188,16759.3,0.61366,0.27209,0.44686,0.97431,0.87791,0.94675,0.6638,0.64809,0.28444,0.48286,0.00317969,0.00317969,0.00317969
189,16848.2,0.60864,0.26558,0.42844,0.9696,0.87791,0.95184,0.6633,0.64891,0.28556,0.48281,0.0031318,0.0031318,0.0031318
190,16936.7,0.60526,0.26977,0.41991,0.97038,0.87791,0.95203,0.66056,0.65237,0.28839,0.48221,0.00308412,0.00308412,0.00308412
191,17025.6,0.60157,0.26214,0.42948,0.96794,0.87769,0.94605,0.66818,0.6434,0.28637,0.48436,0.00303665,0.00303665,0.00303665
192,17114.9,0.63646,0.28008,0.45002,0.9525,0.88953,0.94912,0.66828,0.64151,0.28709,0.48394,0.00298941,0.00298941,0.00298941
193,17204.3,0.66288,0.2857,0.47735,0.94089,0.89535,0.95023,0.67411,0.63688,0.28634,0.48465,0.00294239,0.00294239,0.00294239
194,17293.5,0.59293,0.25478,0.43208,0.97289,0.87791,0.94628,0.66683,0.63677,0.28712,0.48512,0.00289561,0.00289561,0.00289561
195,17382.4,0.60799,0.25314,0.41981,0.97051,0.87209,0.9459,0.66568,0.64191,0.28494,0.48439,0.00284906,0.00284906,0.00284906
196,17471.3,0.58182,0.24832,0.40961,0.96774,0.87212,0.94508,0.66198,0.64192,0.28381,0.48421,0.00280275,0.00280275,0.00280275
197,17559.1,0.57511,0.26175,0.43196,0.9686,0.87209,0.94408,0.66246,0.64184,0.28369,0.48404,0.00275668,0.00275668,0.00275668
198,17646.9,0.61047,0.26281,0.42571,0.97045,0.87209,0.94393,0.65607,0.64017,0.28509,0.48413,0.00271087,0.00271087,0.00271087
199,17735.2,0.61424,0.26638,0.44013,0.97411,0.87515,0.94408,0.65422,0.64239,0.28387,0.4834,0.00266532,0.00266532,0.00266532
200,17824.3,0.62589,0.26565,0.45145,0.97411,0.87499,0.94331,0.65297,0.64371,0.28432,0.48355,0.00262003,0.00262003,0.00262003
201,17914.5,0.61911,0.26985,0.45365,0.96778,0.87327,0.94356,0.65319,0.6437,0.28572,0.48431,0.002575,0.002575,0.002575
202,18003.6,0.63426,0.27906,0.43838,0.97065,0.87209,0.9443,0.65733,0.64053,0.28355,0.48455,0.00253024,0.00253024,0.00253024
203,18092.4,0.57032,0.2458,0.42389,0.9705,0.87209,0.94421,0.65292,0.64116,0.28148,0.48392,0.00248577,0.00248577,0.00248577
204,18181.5,0.59785,0.25608,0.44678,0.97017,0.87209,0.94611,0.65325,0.63545,0.28081,0.48414,0.00244157,0.00244157,0.00244157
205,18270.3,0.60602,0.27256,0.44276,0.97075,0.87209,0.94668,0.65504,0.63699,0.27716,0.48365,0.00239766,0.00239766,0.00239766
206,18359.5,0.61249,0.2635,0.45358,0.98044,0.87436,0.94706,0.65263,0.63663,0.27794,0.48368,0.00235404,0.00235404,0.00235404
207,18449,0.62083,0.26892,0.47204,0.98046,0.8754,0.94679,0.65188,0.63444,0.27546,0.48205,0.00231071,0.00231071,0.00231071
208,18538,0.65276,0.27032,0.46167,0.98048,0.87627,0.94732,0.65343,0.63716,0.27395,0.48189,0.00226769,0.00226769,0.00226769
209,18628.6,0.60865,0.25959,0.45719,0.98048,0.87603,0.94736,0.65006,0.63948,0.27413,0.48187,0.00222497,0.00222497,0.00222497
210,18719.1,0.5782,0.25063,0.44165,0.9805,0.87681,0.94726,0.65495,0.63671,0.27377,0.48295,0.00218256,0.00218256,0.00218256
211,18809.5,0.55845,0.24506,0.42332,0.98051,0.87757,0.94727,0.65567,0.635,0.27273,0.48293,0.00214046,0.00214046,0.00214046
212,18899,0.58609,0.2468,0.41221,0.9805,0.87711,0.94991,0.65881,0.63125,0.27202,0.4827,0.00209869,0.00209869,0.00209869
213,18987.4,0.55362,0.24468,0.42446,0.98048,0.87602,0.94979,0.65843,0.62475,0.27161,0.48256,0.00205723,0.00205723,0.00205723
214,19076.8,0.63642,0.27058,0.46079,0.98047,0.87557,0.95065,0.66251,0.62958,0.27137,0.48262,0.00201611,0.00201611,0.00201611
215,19166.1,0.57025,0.25186,0.44153,0.97714,0.87209,0.94755,0.65885,0.62985,0.27244,0.48256,0.00197532,0.00197532,0.00197532
216,19255.6,0.5536,0.24109,0.42778,0.97729,0.87209,0.94759,0.65989,0.62915,0.27155,0.48261,0.00193486,0.00193486,0.00193486
217,19346.9,0.51334,0.2249,0.40906,0.97666,0.87209,0.94775,0.65949,0.63202,0.27263,0.48256,0.00189475,0.00189475,0.00189475
218,19438.4,0.63759,0.27112,0.47444,0.97622,0.87209,0.94798,0.65717,0.62281,0.27118,0.48228,0.00185498,0.00185498,0.00185498
219,19529.5,0.55944,0.25107,0.42445,0.98048,0.87595,0.94552,0.65918,0.6239,0.27114,0.48189,0.00181557,0.00181557,0.00181557
220,19618.1,0.61851,0.25563,0.45348,0.98047,0.87574,0.94581,0.66198,0.62372,0.27113,0.48179,0.00177651,0.00177651,0.00177651
221,19705.9,0.59392,0.25709,0.44588,0.97685,0.87209,0.9486,0.66053,0.62363,0.27007,0.48156,0.0017378,0.0017378,0.0017378
222,19793.8,0.63002,0.26508,0.49699,0.98047,0.87544,0.94842,0.66035,0.62392,0.26964,0.4815,0.00169946,0.00169946,0.00169946
223,19882.3,0.55903,0.24968,0.43563,0.97598,0.87209,0.95165,0.66169,0.62363,0.26823,0.48148,0.00166149,0.00166149,0.00166149
224,19971.9,0.57621,0.25275,0.43212,0.97576,0.87209,0.95144,0.66304,0.62998,0.27031,0.48139,0.00162389,0.00162389,0.00162389
225,20060.9,0.54994,0.2375,0.43859,0.97588,0.87209,0.95176,0.66124,0.62387,0.26938,0.48151,0.00158667,0.00158667,0.00158667
226,20149.9,0.56815,0.2458,0.45929,0.98048,0.87619,0.94887,0.66361,0.61814,0.2689,0.48137,0.00154982,0.00154982,0.00154982
227,20238.7,0.55159,0.2386,0.42696,0.98048,0.87622,0.94877,0.66175,0.61976,0.27057,0.48096,0.00151336,0.00151336,0.00151336
228,20327.5,0.55302,0.23306,0.44269,0.98049,0.87678,0.94871,0.66075,0.62058,0.27,0.48067,0.00147729,0.00147729,0.00147729
229,20416.4,0.57504,0.24277,0.45282,0.9805,0.87683,0.94909,0.66065,0.62582,0.27144,0.48059,0.00144161,0.00144161,0.00144161
230,20505.2,0.56067,0.24713,0.44644,0.9805,0.87688,0.95178,0.66066,0.62627,0.2705,0.48064,0.00140632,0.00140632,0.00140632
231,20594,0.57977,0.24517,0.44116,0.9805,0.877,0.95237,0.66272,0.62601,0.27071,0.48052,0.00137143,0.00137143,0.00137143
232,20683,0.53598,0.24009,0.43343,0.98051,0.87726,0.95235,0.66349,0.62675,0.27045,0.48041,0.00133695,0.00133695,0.00133695
233,20771.9,0.5593,0.23406,0.42676,0.9805,0.87705,0.9523,0.66356,0.62607,0.27035,0.48041,0.00130287,0.00130287,0.00130287
234,20860.7,0.5384,0.2265,0.4239,0.97565,0.87209,0.9496,0.66384,0.62161,0.2681,0.48048,0.00126921,0.00126921,0.00126921
235,20949.3,0.51105,0.23168,0.41175,0.9748,0.87209,0.94945,0.6635,0.62516,0.26795,0.48051,0.00123596,0.00123596,0.00123596
236,21037.9,0.51427,0.23629,0.41065,0.96844,0.87209,0.94874,0.66228,0.62349,0.26916,0.48043,0.00120313,0.00120313,0.00120313
237,21127.6,0.54874,0.24436,0.45219,0.96849,0.87209,0.94898,0.66393,0.62295,0.26833,0.48042,0.00117072,0.00117072,0.00117072
238,21216.7,0.51457,0.23748,0.42855,0.96849,0.87209,0.94915,0.66251,0.62275,0.26851,0.48032,0.00113873,0.00113873,0.00113873
239,21305.7,0.56824,0.25047,0.43653,0.97456,0.87209,0.94995,0.66541,0.62245,0.27104,0.48022,0.00110718,0.00110718,0.00110718
240,21394.3,0.50755,0.22816,0.41524,0.97448,0.87209,0.94676,0.66546,0.6209,0.2689,0.48015,0.00107605,0.00107605,0.00107605
241,21483.3,0.51814,0.23188,0.43473,0.97459,0.87209,0.94726,0.66407,0.62411,0.27101,0.48017,0.00104537,0.00104537,0.00104537
242,21572.2,0.52593,0.22988,0.43967,0.97411,0.875,0.95027,0.66572,0.61911,0.26889,0.48013,0.00101512,0.00101512,0.00101512
243,21661.2,0.56759,0.241,0.44703,0.9741,0.87474,0.95012,0.66529,0.61951,0.26875,0.48,0.000985311,0.000985311,0.000985311
